code,name,market,ticker
7792,安葆,OTC,7792.TWO
7794,宏碁智新,OTC,7794.TWO
7805,威聯通,OTC,7805.TWO
7810,捷創科技,OTC,7810.TWO
7811,民盛,OTC,7811.TWO
7819,精誠金融,OTC,7819.TWO
7820,立盈,OTC,7820.TWO
7828,創新服務,OTC,7828.TWO
7839,達人網,OTC,7839.TWO
7842,天能綠電,OTC,7842.TWO
8024,佑華,OTC,8024.TWO
8027,鈦昇,OTC,8027.TWO
8032,光菱,OTC,8032.TWO
8034,榮群,OTC,8034.TWO
8038,長園科,OTC,8038.TWO
8040,九暘,OTC,8040.TWO
8042,金山電,OTC,8042.TWO
8043,蜜望實,OTC,8043.TWO
8044,網家,OTC,8044.TWO
8047,星雲,OTC,8047.TWO
8048,德勝,OTC,8048.TWO
8049,晶采,OTC,8049.TWO
8050,廣積,OTC,8050.TWO
8054,安國,OTC,8054.TWO
8059,凱碩,OTC,8059.TWO
8064,東捷,OTC,8064.TWO
8066,來思達,OTC,8066.TWO
8067,志旭,OTC,8067.TWO
8068,全達,OTC,8068.TWO
8069,元太,OTC,8069.TWO
8071,能率網通,OTC,8071.TWO
8074,鉅橡,OTC,8074.TWO
8076,伍豐,OTC,8076.TWO
8077,洛碁,OTC,8077.TWO
8080,泰霖,OTC,8080.TWO
8083,瑞穎,OTC,8083.TWO
8084,巨虹,OTC,8084.TWO
8085,福華,OTC,8085.TWO
8086,宏捷科,OTC,8086.TWO
8087,麗升能源,OTC,8087.TWO
8088,品安,OTC,8088.TWO
8089,康全電訊,OTC,8089.TWO
8091,翔名,OTC,8091.TWO
8092,建暐,OTC,8092.TWO
8093,保銳,OTC,8093.TWO
8096,擎亞,OTC,8096.TWO
8097,常珵,OTC,8097.TWO
8099,大世科,OTC,8099.TWO
8102,傑霖科技,OTC,8102.TWO
8107,大億金茂,OTC,8107.TWO
8109,博大,OTC,8109.TWO
8111,立碁,OTC,8111.TWO
8121,越峰,OTC,8121.TWO
8147,正淩,OTC,8147.TWO
8155,博智,OTC,8155.TWO
8171,天宇,OTC,8171.TWO
8176,智捷,OTC,8176.TWO
8182,加高,OTC,8182.TWO
8183,精星,OTC,8183.TWO
8227,巨有科技,OTC,8227.TWO
8234,新漢,OTC,8234.TWO
8240,華宏,OTC,8240.TWO
8255,朋程,OTC,8255.TWO
8272,全景軟體,OTC,8272.TWO
8277,商丞,OTC,8277.TWO
8279,生展,OTC,8279.TWO
8284,三竹,OTC,8284.TWO
8289,泰藝,OTC,8289.TWO
8291,尚茂,OTC,8291.TWO
8299,群聯,OTC,8299.TWO
8342,益張,OTC,8342.TWO
8349,恒耀國際,OTC,8349.TWO
8354,冠好,OTC,8354.TWO
8358,金居,OTC,8358.TWO
8383,千附,OTC,8383.TWO
8390,金益鼎,OTC,8390.TWO
8401,白紗科,OTC,8401.TWO
8403,盛弘,OTC,8403.TWO
8409,商之器,OTC,8409.TWO
8410,森田,OTC,8410.TWO
8415,大國鋼,OTC,8415.TWO
8416,實威,OTC,8416.TWO
8421,旭源,OTC,8421.TWO
8423,保綠-KY,OTC,8423.TWO
8424,惠普,OTC,8424.TWO
8426,紅木-KY,OTC,8426.TWO
8431,匯鑽科,OTC,8431.TWO
8432,東生華,OTC,8432.TWO
8433,弘帆,OTC,8433.TWO
8435,鉅邁,OTC,8435.TWO
8436,大江,OTC,8436.TWO
8437,大地-KY,OTC,8437.TWO
8440,綠電,OTC,8440.TWO
8444,綠河-KY,OTC,8444.TWO
8446,華研,OTC,8446.TWO
8450,霹靂,OTC,8450.TWO
8455,大拓-KY,OTC,8455.TWO
8472,納維康,OTC,8472.TWO
8477,創業家,OTC,8477.TWO
8489,三貝德,OTC,8489.TWO
8905,裕國,OTC,8905.TWO
8906,花王,OTC,8906.TWO
8908,欣雄,OTC,8908.TWO
8916,光隆,OTC,8916.TWO
8917,欣泰,OTC,8917.TWO
8921,沈氏,OTC,8921.TWO
8923,時報,OTC,8923.TWO
8924,大田,OTC,8924.TWO
8927,北基,OTC,8927.TWO
8928,鉅明,OTC,8928.TWO
8929,富堡,OTC,8929.TWO
8930,青鋼,OTC,8930.TWO
8931,大汽電,OTC,8931.TWO
8932,智通*,OTC,8932.TWO
8933,愛地雅,OTC,8933.TWO
8935,邦泰,OTC,8935.TWO
8936,國統,OTC,8936.TWO
8937,合騏*,OTC,8937.TWO
8938,明安,OTC,8938.TWO
8941,關中,OTC,8941.TWO
8942,森鉅,OTC,8942.TWO
9949,琉園,OTC,9949.TWO
9950,萬國通,OTC,9950.TWO
9951,皇田,OTC,9951.TWO
9960,邁達康,OTC,9960.TWO
9962,有益,OTC,9962.TWO
